,2009.repayment.3_yr_repayment.completers_rate,2009.repayment.3_yr_repayment.noncompleters_rate,2009.repayment.7_yr_repayment.completers_rate,2009.repayment.7_yr_repayment.noncompleters_rate,2009.repayment.repayment_cohort.3_year_declining_balance,2009.repayment.repayment_cohort.7_year_declining_balance,2010.repayment.3_yr_repayment.completers_rate,2010.repayment.3_yr_repayment.noncompleters_rate,2010.repayment.7_yr_repayment.completers_rate,2010.repayment.7_yr_repayment.noncompleters_rate,2010.repayment.repayment_cohort.3_year_declining_balance,2010.repayment.repayment_cohort.7_year_declining_balance,2011.repayment.3_yr_repayment.completers_rate,2011.repayment.3_yr_repayment.noncompleters_rate,2011.repayment.7_yr_repayment.completers_rate,2011.repayment.7_yr_repayment.noncompleters_rate,2011.repayment.repayment_cohort.3_year_declining_balance,2011.repayment.repayment_cohort.7_year_declining_balance,2012.repayment.3_yr_repayment.completers_rate,2012.repayment.3_yr_repayment.noncompleters_rate,2012.repayment.7_yr_repayment.completers_rate,2012.repayment.7_yr_repayment.noncompleters_rate,2012.repayment.repayment_cohort.3_year_declining_balance,2012.repayment.repayment_cohort.7_year_declining_balance,2013.repayment.3_yr_repayment.completers_rate,2013.repayment.3_yr_repayment.noncompleters_rate,2013.repayment.7_yr_repayment.completers_rate,2013.repayment.7_yr_repayment.noncompleters_rate,2013.repayment.repayment_cohort.3_year_declining_balance,2013.repayment.repayment_cohort.7_year_declining_balance,2014.repayment.3_yr_repayment.completers_rate,2014.repayment.3_yr_repayment.noncompleters_rate,2014.repayment.7_yr_repayment.completers_rate,2014.repayment.7_yr_repayment.noncompleters_rate,2014.repayment.repayment_cohort.3_year_declining_balance,2014.repayment.repayment_cohort.7_year_declining_balance,2015.repayment.3_yr_repayment.completers_rate,2015.repayment.3_yr_repayment.noncompleters_rate,2015.repayment.7_yr_repayment.completers_rate,2015.repayment.7_yr_repayment.noncompleters_rate,2015.repayment.repayment_cohort.3_year_declining_balance,2015.repayment.repayment_cohort.7_year_declining_balance,school.name
3,0.6590909091,0.4291338583,,,0.4765625,,0.6807228916,0.4042553191,,,0.4764150943,,0.6648044693,0.3549019608,,,0.435413643,,0.5652173913,0.298679868,,,0.3546284224,,0.5083333333,0.2658509455,0.71969697,0.425093633,0.2944062807,0.483483484,0.456043956,0.2391304348,0.670520231,0.407024793,0.2659863946,0.476407915,0.4420289855,0.2213114754,0.671717172,0.369811321,0.2563218391,0.451923077,Big Sandy Community and Technical College
4,0.7212643678,0.2864385298,,,0.419525066,,0.554245283,0.1942379182,,,0.296,,0.4826666667,0.3393665158,,,0.3820492454,,0.4027777778,0.2110834371,,,0.2461851475,,0.3888888889,0.1578947368,0.771604938,0.526960784,0.1787305122,0.596491228,0.3019901406,0.1415700605,0.678873239,0.474137931,0.1827251862,0.543292103,0.3046664811,0.1465245243,0.571794872,0.39181916,0.2003028678,0.445034117,Brown Mackie College-Louisville
5,0.7536231884,0.3793103448,,,0.6428571429,,0.7719298246,0.3793103448,,,0.6395348837,,,,,,0.4827586207,,,,,,0.376146789,,,,0.76,0.4,0.4112149533,0.657142857,,,0.738461539,0.333333333,0.4210526316,0.610526316,,,,,0.3465346535,0.462365591,Oehrlein School of Cosmetology
6,,,,,0.4720496894,,,,,,0.4384384384,,0.756097561,0.3495702006,,,0.3923076923,,0.676056338,0.3108108108,,,0.3696145125,,0.5172413793,0.3053613054,,,0.3305954825,0.535410765,0.4328358209,0.2785087719,,,0.2982791587,0.492063492,0.4016393443,0.2482517483,0.76,0.412371134,0.2752161383,0.452054795,Prairie State College
7,0.8698224852,0.597659766,,,0.7152351738,,0.7558859975,0.4721919302,,,0.6049883991,,0.659167604,0.4303675048,,,0.5361414457,,0.6453305352,0.4321372855,,,0.5230425056,,0.6549648947,0.420625,0.864388093,0.65248227,0.5105891413,0.740808824,0.6261770245,0.3899109792,0.768374165,0.551724138,0.4812522752,0.651905252,0.5819521179,0.3759666865,0.708080808,0.510407993,0.4568124322,0.599726152,Roosevelt University
8,,,,,0.5289982425,,,,,,0.5112651646,,0.8181818182,0.4428857715,,,0.4930555556,,0.7710843373,0.3825242718,,,0.4364548495,,0.7391304348,0.3596899225,,,0.4070556309,0.552262091,0.6569343066,0.3441396509,,,0.3897763578,0.52733119,0.6747572816,0.353811149,0.8125,0.483333333,0.4147465438,0.525806452,Rock Valley College
9,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,0.767857143,,,,,0.8181818182,,,,,,,,St. John's College-Department of Nursing
10,0.8687664042,0.6971326165,,,0.7667731629,,0.841954023,0.5958762887,,,0.6986794718,,0.7793103448,0.5800711744,,,0.667001003,,0.7846481876,0.5360655738,,,0.6441149212,,0.7717601547,0.5110456554,0.891625616,0.747648903,0.6237458194,0.803639847,0.743902439,0.4929775281,0.868217054,0.671532847,0.6133040936,0.752941177,0.7216216216,0.4706586826,0.833679834,0.643902439,0.5885714286,0.727189781,University of Illinois at Springfield
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McCormick Theological Seminary
12,,,,,0.6141732283,,,,,,0.5591715976,,0.6888888889,0.4906367041,,,0.5192307692,,0.7118644068,0.4823529412,,,0.525477707,,0.6351351351,0.479876161,,,0.5088161209,0.608695652,0.5913043478,0.4735449735,,,0.5010141988,0.601108033,0.6101694915,0.4613583138,0.673469388,0.520833333,0.4935779817,0.543026706,McHenry County College
13,,,,,0.8035714286,,,,,,0.7745098039,,0.7380952381,0.4821428571,,,0.5918367347,,0.5675675676,0.5714285714,,,0.5702479339,,0.5833333333,0.6391752577,0.828571429,0.676056338,0.6206896552,0.75177305,0.6111111111,0.5697674419,,,0.5886075949,0.762295082,0.5833333333,0.5068493151,0.705882353,0.548387097,0.5477707006,0.619469027,National University of Health Sciences
14,0.8733459357,0.7990762125,,,0.8399168399,,0.8879837067,0.7506361323,,,0.8269230769,,0.9024822695,0.728,,,0.832800852,,0.9052287582,0.6713483146,,,0.819214876,,0.8931623932,0.6632653061,0.927710843,0.837310195,0.7986577181,0.887715931,0.8579161028,0.640562249,0.92936803,0.794749403,0.7704122878,0.870428422,0.8171500631,0.6175213675,0.915141431,0.782716049,0.7430610626,0.861829026,North Central College
15,0.8316498316,0.6993970715,,,0.7263374486,,0.7510373444,0.5555555556,,,0.5949790795,,0.6549295775,0.4498977505,,,0.4960380349,,0.5779569892,0.412462908,,,0.456977585,,0.5333333333,0.420952381,0.810897436,0.703875969,0.4538720539,0.724719101,0.5281385281,0.4297912713,0.746153846,0.619771863,0.459762533,0.644817073,0.5107526882,0.4144736842,0.708196721,0.545112782,0.4370277078,0.581446311,National Louis University
16,0.8744939271,0.70625,,,0.7531003382,,0.9008264463,0.6442141623,,,0.7198538368,,0.8944281525,0.6092943201,,,0.7147505423,,0.8700564972,0.6388467375,,,0.7196446199,,0.8362068966,0.6678876679,0.900735294,0.736619718,0.7050428164,0.782077393,0.8328981723,0.6105121294,0.914396887,0.689274448,0.6862222222,0.754208754,0.813592233,0.5746799431,0.902234637,0.687697161,0.6756978654,0.765120968,North Park University
17,0.8947368421,0.6789297659,,,0.7877280265,,0.853968254,0.626459144,,,0.7517482517,,0.785488959,0.65129683,,,0.7153614458,,0.7682619647,0.6085714286,,,0.6934404284,,0.7686170213,0.567839196,0.902654867,0.722070845,0.665374677,0.80878187,0.7239263804,0.5479166667,0.868945869,0.668874172,0.6191066998,0.776416539,0.7188208617,0.5193133047,0.832853026,0.696428571,0.6163175303,0.760487145,University of St Francis
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Suburban College
19,0.8109452736,0.5649324048,,,0.6136662286,,0.722323049,0.44971537,,,0.5062053404,,0.6648648649,0.4206390781,,,0.4756493506,,0.6437177281,0.3806386214,,,0.4404855129,,0.6115702479,0.3474643423,0.840510367,0.593032159,0.3985298818,0.640938561,0.56,0.3103989947,0.77540107,0.501986755,0.354069466,0.55626327,0.5486284289,0.2958346002,0.710526316,0.477025107,0.3453923246,0.526669153,Eastern Iowa Community College District
0,0.790842872,0.5316248637,,,0.6207513417,,0.731277533,0.4769475358,,,0.5595706619,,0.714013346,0.4469483568,,,0.5350739226,,0.6954585931,0.4228274968,,,0.5119324796,,0.6632213609,0.3845045045,0.816496756,0.576696165,0.4667174797,0.659813685,0.6351575456,0.3759736369,0.771037182,0.5231569,0.4447623239,0.603887827,0.6177138531,0.376771411,0.75432526,0.495575221,0.4464637618,0.580334372,Hawkeye Community College
1,0.8909090909,0.7542134831,,,0.7640156454,,0.8194444444,0.6768007484,,,0.6814479638,,0.7431192661,0.5991111111,,,0.6057651547,,0.7123287671,0.5695086098,,,0.5777601899,,0.7462686567,0.5619047619,0.916167665,0.77503251,0.5750176929,0.784559418,0.7375565611,0.5376477909,,,0.5505094614,0.719057816,0.6571428571,0.4861071326,0.838983051,0.670923797,0.5016922676,0.678962302,Upper Iowa University
2,0.7226890756,0.4871794872,,,0.664556962,,0.6428571429,0.5161290323,,,0.6153846154,,0.5252525253,0.3488372093,,,0.4718309859,,0.6195652174,0.2592592593,,,0.4863013699,,0.6,0.3,0.73553719,0.625,0.4965517241,0.708074534,0.5252525253,0.3095238095,0.710526316,0.485714286,0.4609929078,0.657718121,0.5445544554,0.3888888889,0.634615385,0.377777778,0.4903225806,0.55704698,La James College of Hairstyling and Cosmetology
3,,,,,0.6404494382,,,,,,0.6170212766,,,,,,0.4859813084,,,,,,0.3986013986,,0.4393939394,0.2592592593,,,0.3870967742,0.582524272,0.4222222222,0.2253521127,,,0.354368932,0.574074074,0.3725490196,0.1492537313,,,0.2840236686,0.558333333,La James International College-Ft Dodge
4,0.7966101695,0.6010781671,,,0.6387377584,,0.7230769231,0.5206738132,,,0.5542784163,,0.6732673267,0.4548148148,,,0.4832474227,,0.652173913,0.4223880597,,,0.4501312336,,0.5595238095,0.3935064935,0.810344828,0.627249357,0.4098360656,0.660714286,0.4666666667,0.3760775862,0.74015748,0.568281938,0.3875823142,0.59529703,0.4928571429,0.3693693694,0.694444444,0.517580872,0.384547849,0.540903541,Marshalltown Community College
5,,,,,0.7291183295,,,,,,0.6789231779,,,,,,0.6252532073,,0.7111111111,0.574048913,,,0.5781147001,,0.6621621622,0.5135135135,,,0.5201201201,0.749286122,0.6339285714,0.4902070509,,,0.4986835176,0.699743918,0.7027972028,0.4824399261,0.65625,0.666226041,0.5154531168,0.666019418,Iowa Lakes Community College
6,0.7677419355,0.5660211268,,,0.5902401239,,0.7430167598,0.5129390018,,,0.5455987312,,0.6710526316,0.4244680851,,,0.4847266881,,0.6034482759,0.3820981713,,,0.4376351839,,0.6010362694,0.3623310811,0.796296296,0.583333333,0.4210191083,0.609118087,0.6326086957,0.3442211055,0.769662921,0.536607143,0.4244256348,0.568567026,0.6134453782,0.3442922374,0.713355049,0.466933868,0.4258434118,0.524904215,Southeastern Community College
7,,,,,0.8504792332,,,,,,0.7850133809,,,,,,0.7715289982,,,,,,0.7708168121,,0.8506666667,0.7298474946,,,0.7648878577,0.880615385,0.8535564854,0.6457680251,,,0.7557195572,0.84179357,0.8012987013,0.5970149254,,,0.7115804807,0.827868853,Saint Ambrose University
8,0.9651741294,0.8566552901,,,0.9116904962,,0.9455337691,0.7204301075,,,0.8604336043,,0.9126213592,0.7171314741,,,0.838612368,,0.9072847682,0.7006578947,,,0.8243064729,,0.9239373602,0.6913946588,0.967585089,0.892739274,0.8239795918,0.930498774,0.9158878505,0.7014925373,0.948665298,0.830449827,0.8333333333,0.904639175,0.9045801527,0.6618911175,0.943231441,0.84,0.8075601375,0.904502046,Wartburg College
9,,,,,0.9205069124,,,,,,0.8858267717,,0.9450549451,0.7931034483,,,0.8707865169,,0.9435483871,0.814229249,,,0.8912,,0.9562982005,0.8174603175,,,0.9017160686,0.940979956,0.9416666667,0.7655172414,,,0.8630769231,0.914122137,0.9294117647,0.7397769517,0.939393939,0.886120996,0.8456486043,0.91349481,Northwestern College
10,0.9285714286,0.7352941176,,,0.8373015873,,0.9244444444,0.7007874016,,,0.8058455115,,0.8965517241,0.668202765,,,0.7861915367,,0.8754716981,0.5625,,,0.7439824945,,0.8745762712,0.5266903915,0.935606061,0.757322176,0.7048611111,0.850894632,0.8571428571,0.5398773006,0.927927928,0.737451738,0.6992366412,0.825363825,0.8181818182,0.5368421053,0.914529915,0.705627706,0.6900958466,0.810752688,Northwest Iowa Community College
11,0.9344422701,0.691576087,,,0.7910986367,,0.8900226757,0.6366906475,,,0.7350352113,,0.8280123584,0.5870445344,,,0.6824296779,,0.8093869732,0.5684620376,,,0.6657640232,,0.8038698329,0.5499398315,0.946837764,0.732411305,0.6530903894,0.817356572,0.7925696594,0.5150451354,0.908033827,0.679012346,0.6241631163,0.766197183,0.771978022,0.5016611296,0.870967742,0.66031941,0.6035196687,0.741606941,Fort Hays State University
12,,,,,0.4760779681,,0.67,0.4087685364,,,0.4245911569,,0.5875,0.3845623708,,,0.4047175667,,0.5164835165,0.3612491128,,,0.3790069139,,0.5545454545,0.3376446562,0.78,0.498851894,0.3658969805,0.506696429,0.5289855072,0.3453698311,0.714285714,0.461676647,0.3707977923,0.476619718,0.4985163205,0.3161004431,0.684210526,0.441083806,0.3420608108,0.464732651,Cowley County Community College
13,,,,,0.56875,,,,,,0.5135951662,,0.6153846154,0.4791366906,,,0.4840499307,,0.59375,0.4020887728,,,0.4097744361,,0.5416666667,0.3438596491,,,0.3543743079,0.59858156,0.4925373134,0.3412371134,0.6875,0.542446043,0.3510125362,0.548830812,0.5306122449,0.3447319778,0.482758621,0.549731183,0.3601694915,0.547218629,Allen County Community College
14,0.8493150685,0.7066881547,,,0.7280821918,,0.7823834197,0.5925563173,,,0.6227347611,,0.7441860465,0.5452775073,,,0.5738115096,,0.7442922374,0.5286885246,,,0.5682008368,,0.7727272727,0.4777542373,0.849785408,0.73943662,0.5379426644,0.75645268,0.7419354839,0.4361593463,0.81773399,0.657572907,0.5039745628,0.683254344,0.6535433071,0.4252232143,0.794444444,0.635023042,0.4933437745,0.65770751,William Penn University
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Baptist Theological Seminary
16,0.6,0.3851351351,,,0.4393939394,,0.4615384615,0.3389261745,,,0.3676092545,,0.4690265487,0.2857142857,,,0.3325791855,,0.4651162791,0.2448979592,,,0.3050847458,,0.4244604317,0.2127659574,0.557522124,0.457413249,0.2699029126,0.48372093,0.4193548387,0.2773892774,0.565217391,0.405228758,0.3203252033,0.442211055,0.4245283019,0.28721174,0.557522124,0.356083086,0.3294629898,0.406666667,Coffeyville Community College
17,0.7373737374,0.5215827338,,,0.5782493369,,0.6565656566,0.4735099338,,,0.5187032419,,0.693877551,0.4570552147,,,0.5117924528,,0.7258064516,0.3963553531,,,0.4371257485,,0.6203703704,0.3161512027,0.757009346,0.540540541,0.3637681159,0.598014888,0.6335403727,0.3197183099,0.669811321,0.522151899,0.3777267509,0.559241706,0.6068376068,0.3594470046,0.657142857,0.521994135,0.3888324873,0.553811659,Fort Scott Community College
18,0.8457142857,0.6972010178,,,0.7429577465,,0.8170731707,0.6285714286,,,0.6887159533,,0.7542857143,0.5838150289,,,0.641074856,,0.7398843931,0.5789473684,,,0.6350806452,,0.7765363128,0.5202492212,0.847368421,0.700729927,0.612,0.747088186,0.7586206897,0.5466321244,0.843930636,0.682320442,0.604519774,0.734579439,0.7755102041,0.5726141079,0.798913044,0.670391062,0.6068965517,0.71402214,Colby Community College
19,,,,,0.5110132159,,,,,,0.4449760766,,,,,,0.4117647059,,0.5454545455,0.4139784946,,,0.4337899543,,0.6136363636,0.4488636364,,,0.4818181818,0.565400844,0.619047619,0.4736842105,,,0.5032258065,0.515837104,0.6323529412,0.4572490706,,,0.4925816024,0.46484375,Dodge City Community College
0,0.9620991254,0.78125,,,0.8848080134,,0.9033333333,0.6551724138,,,0.8122362869,,0.8609271523,0.6018518519,,,0.7528957529,,0.8386075949,0.5394736842,,,0.7132352941,,0.7930107527,0.5263157895,0.951951952,0.80155642,0.6916666667,0.886440678,0.7915632754,0.5387096774,0.929292929,0.730769231,0.6816269285,0.853862213,0.7989417989,0.5166666667,0.894080997,0.686192469,0.6612466125,0.805357143,Mercy College of Health Sciences
1,,,,,0.8291814947,,,,,,0.7777777778,,,,,,0.7075098814,,,,,,0.7035714286,,,,,,0.7220216606,0.865814697,,,0.880733945,0.771929825,0.7115384615,0.814285714,,,,,0.6735395189,0.775800712,Bethel College-North Newton
2,,,,,,,,,,,,,,,,,,,0.2156862745,0.2156862745,,,0.2156862745,,0.3404255319,0.2818181818,,,0.3088235294,,0.4785714286,0.2884615385,,,0.3783783784,,0.4770114943,0.2922077922,,,0.3902439024,,Paul Mitchell the School-Louisville
3,0.6629491945,0.2917718324,,,0.3992109039,,0.4880201765,0.2285856574,,,0.3020349875,,0.2993548387,0.1322614108,,,0.1801701813,,0.1989304813,0.0865068171,,,0.1208360549,,0.2006319115,0.0787134998,0.612643678,0.289436947,0.1212455222,0.382577012,0.2032762472,0.0862919132,0.483870968,0.23662738,0.1328982498,0.306441119,0.1926977688,0.107520564,0.355769231,0.181030332,0.138764881,0.231007219,American National University-Lexington
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asbury Theological Seminary
5,0.6687898089,0.3857677903,,,0.4500723589,,0.64453125,0.3745762712,,,0.4562647754,,0.6262975779,0.3263327948,,,0.4218061674,,0.6081081081,0.3074901445,,,0.3753814852,,0.5240963855,0.3051330798,0.604651163,0.40066778,0.3349753695,0.4461738,0.4862068966,0.24506218,0.604982206,0.381598793,0.2872661436,0.44809322,0.4731707317,0.1865252651,0.623794212,0.364035088,0.2449080974,0.445226131,Ashland Community and Technical College
6,,,,,0.6589595376,,,,,,0.6070133011,,0.6585365854,0.4790764791,,,0.5134189032,,0.6292834891,0.372519084,,,0.4569672131,,0.5831202046,0.34125,,,0.4206549118,0.651041667,0.5690866511,0.3336956522,,,0.4083147736,0.609967497,0.5309734513,0.3315733897,0.685393258,0.529562982,0.3959971408,0.558577406,Lindsey Wilson College
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4347826087,,,,,,,,,,,,0.4,,Kentucky Mountain Bible College
8,,,,,0.7643097643,,0.82,0.5700934579,,,0.6496815287,,0.752,0.5236220472,,,0.598944591,,0.7172413793,0.4846153846,,,0.5679012346,,0.7567567568,0.4946619217,,,0.5987124464,0.770186335,0.8054054054,0.4723127036,0.822429907,0.591304348,0.5975609756,0.664688427,0.7664670659,0.421875,0.775362319,0.570895522,0.5400410678,0.640394089,Kentucky Wesleyan College
9,0.8546255507,0.6495726496,,,0.7848837209,,0.8495575221,0.6984126984,,,0.7954545455,,0.8064516129,0.6616541353,,,0.7559055118,,0.7564575646,0.5634920635,,,0.6952141058,,0.7296137339,0.496124031,0.876447876,0.699300699,0.6464088398,0.813432836,0.7085201794,0.4488188976,0.86,0.696551724,0.6142857143,0.8,0.7252252252,0.4107142857,0.811594203,0.655405405,0.619760479,0.757075472,Berea College
10,0.7128712871,0.5276595745,,,0.5833333333,,0.7364341085,0.462406015,,,0.5518987342,,0.6715328467,0.376146789,,,0.463362069,,0.5714285714,0.3244353183,,,0.3897280967,,0.5627906977,0.2299794661,0.712962963,0.545112782,0.2901597981,0.593582888,0.5766666667,0.1959287532,0.685314685,0.465573771,0.2569444444,0.535714286,0.512254902,0.2023933403,0.694805195,0.409340659,0.2566523605,0.494208494,Southcentral Kentucky Community and Technical College
11,,,,,0.8100686499,,0.8656716418,0.6326530612,,,0.7272727273,,0.7846153846,0.6081081081,,,0.6480836237,,0.8829787234,0.6285714286,,,0.6991150442,,0.8344827586,0.6144067797,0.944723618,0.731292517,0.6981627297,0.817444219,0.8,0.5625,0.884892086,0.669642857,0.6649746193,0.752066116,0.7973856209,0.4888888889,0.830985916,0.693277311,0.6004728132,0.724919094,Tabor College
12,0.798245614,0.5818181818,,,0.7561837456,,0.7526315789,0.5,,,0.7016806723,,0.660130719,0.380952381,,,0.6,,0.6666666667,0.4027777778,,,0.5844155844,,0.71875,0.45,0.817021277,0.673076923,0.5887096774,0.790940767,0.6538461538,0.4461538462,0.751295337,0.510638298,0.55,0.704166667,0.6235955056,0.3706293706,0.698717949,0.390243902,0.5109034268,0.634517767,Northwest Kansas Technical College
13,,,,,0.6666666667,,,,,,0.6764705882,,,,,,0.6022727273,,0.6774193548,0.5505617978,,,0.5833333333,,0.7321428571,0.4343434343,,,0.5419354839,0.704918033,0.65625,0.3636363636,,,0.4541062802,0.620253165,0.6229508197,0.4010695187,0.676470588,0.528571429,0.4556451613,0.576923077,Alice Lloyd College
14,,,,,0.5,,,,,,0.3768115942,,,,,,0.3157894737,,,,,,0.3166666667,,,,,,0.2686567164,0.55,,,,,0.2916666667,0.378378378,,,,,0.2736842105,0.38961039,Iowa School of Beauty-Ottumwa
15,,,,,0.7961165049,,,,,,0.5753424658,,0.4857142857,0.3513513514,,,0.4166666667,,0.4042553191,0.2894736842,,,0.3529411765,,0.375,0.2272727273,0.823529412,0.715151515,0.3189655172,0.746781116,0.3076923077,0.2881355932,0.647058824,0.413043478,0.299270073,0.5125,0.3698630137,0.4090909091,0.52631579,0.404761905,0.3846153846,0.4625,Palmer College of Chiropractic
16,0.7971014493,0.5438596491,,,0.593220339,,0.7454545455,0.5555555556,,,0.5860058309,,,,,,0.5800970874,,,,,,0.4943820225,,0.4761904762,0.4567650051,0.816901409,0.561904762,0.4571713147,0.60880829,0.6201550388,0.420480993,,,0.4386459803,0.612466125,0.6093189964,0.3911174785,,,0.4274626866,0.603174603,Waubonsee Community College
17,0.958250497,0.772845953,,,0.8781038375,,0.9351464435,0.6890459364,,,0.8436268068,,0.8883928571,0.6677419355,,,0.7981530343,,0.8640776699,0.6616766467,,,0.7844522968,,0.892074199,0.6715116279,0.959107807,0.837104072,0.8110992529,0.904081633,0.9006514658,0.6890080429,0.939453125,0.804560261,0.820668693,0.888888889,0.8598130841,0.6819277108,0.918032787,0.760479042,0.7899716178,0.854014599,University of Evansville
18,,,,,0.593220339,,,,,,0.55,,,,,,0.5357142857,,,,,,0.5,,,,,,0.3896103896,0.637931035,,,,,0.3942307692,0.516129032,,,,,0.3981481481,0.540983607,J Michael Harrold Beauty Academy
19,,,,,0.895631068,,,,,,0.8882833787,,,,,,0.8512820513,,,,,,0.8276699029,,0.9484536082,0.7252747253,,,0.817987152,0.896103896,0.9324894515,0.693877551,,,0.8003766478,0.882211539,0.9205020921,0.6636085627,,,0.7720848057,0.872289157,Huntington University
0,0.7536764706,0.6009852217,,,0.6622418879,,0.6554621849,0.4590643275,,,0.5396551724,,0.5922746781,0.3711656442,,,0.4633273703,,0.5732217573,0.3706896552,,,0.4531516184,,0.5201793722,0.323907455,0.757894737,0.637413395,0.3954248366,0.685236769,0.4728033473,0.2759493671,0.680161943,0.551724138,0.3501577287,0.602564103,0.4744525547,0.2800925926,0.613168724,0.467605634,0.3555240793,0.526755853,Calumet College of Saint Joseph
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meadville Lombard Theological School
2,,,,,,,,,,,0.7555555556,,,,,,0.6901408451,,,,,,0.6282051282,,0.7889908257,0.5,,,0.7368421053,,0.7731958763,0.4545454545,,,0.7142857143,0.727272727,0.76,0.375,,,0.6531791908,0.666666667,Methodist College
3,0.776119403,0.3872180451,,,0.5175,,0.5925925926,0.2368421053,,,0.3566084788,,0.4592592593,0.2087912088,,,0.2916666667,,0.36,0.2090592334,,,0.2608695652,,0.3802083333,0.1788856305,0.746478873,0.444067797,0.2514071295,0.542334096,0.4285714286,0.178470255,0.605442177,0.296167247,0.2773972603,0.400921659,0.3973214286,0.1962616822,0.485294118,0.292517007,0.2788990826,0.353488372,Midstate College
4,0.4871794872,0.5555555556,,,0.5416666667,,,,,,0.4642857143,,0.4137931034,0.3181818182,,,0.3418803419,,0.2894736842,0.3111111111,,,0.3046875,,0.4444444444,0.3482142857,0.638297872,0.56875,0.3757961783,0.584541063,0.487804878,0.2894736842,0.518518519,0.416,0.3419354839,0.434210526,0.2894736842,0.1842105263,0.40625,0.322916667,0.2105263158,0.34375,MacCormac College
5,,,,,0.5555555556,,,,,,,,,,,,,,,,,,,,,,,,,0.558823529,,,,,,,,,,,,,Southeastern Illinois College
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shawnee Community College
7,,,,,0.6952380952,,,,,,0.702970297,,,,,,0.6578947368,,,,,,0.5918367347,,,,,,0.6941176471,0.733944954,0.8225806452,0.625,,,0.7553191489,0.704761905,0.8169014085,0.5151515152,,,0.7211538462,0.64957265,Morrison Institute of Technology
8,0.5614035088,0.3947368421,,,0.4947368421,,0.3714285714,0.3333333333,,,0.3521126761,,,,,,0.2638888889,,,,,,0.3146067416,,,,0.507692308,0.47826087,0.2747252747,0.495495496,,,0.41025641,0.386363636,0.2580645161,0.397590361,,,0.342857143,0.340425532,0.2727272727,0.341463415,Mr John's School of Cosmetology Esthetics & Nails-Decatur
9,0.448,0.1937172775,,,0.2943037975,,0.2127659574,0.1315789474,,,0.1584507042,,0.1546391753,0.0943396226,,,0.1132686084,,0.1467889908,0.068,,,0.0919220056,,0.1544715447,0.0585774059,0.553956835,0.205128205,0.091160221,0.350299401,0.1443298969,0.0742574257,0.39,0.178743961,0.0969899666,0.247557003,0.1794871795,0.0765027322,0.300970874,0.162280702,0.1072796935,0.205438067,Taylor Business Institute
10,0.9301801802,0.7461538462,,,0.8129084967,,0.8632286996,0.6,,,0.730299667,,0.8350100604,0.5888429752,,,0.7135575943,,0.831215971,0.5508982036,,,0.6977186312,,0.818336163,0.5203094778,0.940528634,0.782555283,0.6790235081,0.839116719,0.765258216,0.4855687606,0.886214442,0.695564516,0.6311074919,0.786988458,0.7268656716,0.4763358779,0.857692308,0.662239089,0.6030188679,0.759312321,Grand View University
11,0.9557195572,0.8333333333,,,0.882615156,,0.9094650206,0.7004830918,,,0.8133333333,,0.9025787966,0.6857142857,,,0.8211091234,,0.9039548023,0.6929460581,,,0.818487395,,0.8759493671,0.7224080268,0.96039604,0.873469388,0.8097982709,0.906683481,0.8685831622,0.6984126984,0.930656934,0.75,0.8017456359,0.846303502,0.8558558559,0.6778711485,0.9250646,0.766129032,0.7765293383,0.862992126,Central College
12,0.6631716907,0.2560386473,,,0.4804913295,,0.4351732991,0.1559766764,,,0.3044368601,,0.2647058824,0.1081830791,,,0.1878829135,,0.2149437052,0.0919254658,,,0.1593714927,,0.2100789314,0.0938104449,0.662893082,0.290322581,0.1652368519,0.49515906,0.2345530894,0.0984578885,0.458895706,0.201623816,0.1888446215,0.336550837,0.2678899083,0.1265822785,0.318858561,0.155327343,0.2250639386,0.238485804,Brightwood College-Hammond
13,,,,,0.4545454545,,,,,,0.3703703704,,,,,,,,,,,,0.3666666667,,,,,,,0.34375,,,,,,,,,,,,0.5,Knox Beauty College
14,0.7666666667,0.3382352941,,,0.4025,,0.4528301887,0.2571428571,,,0.285326087,,0.1929824561,0.1260997067,,,0.135678392,,0.2166666667,0.0969267139,,,0.1118012422,,0.1805555556,0.0730948678,0.701492537,0.411764706,0.0839160839,0.454148472,0.2142857143,0.071888412,0.446428571,0.310626703,0.0836614173,0.328605201,0.2771084337,0.1001042753,0.4,0.209549072,0.1142034549,0.235697941,Martin University
15,,,,,0.9349904398,,,,,,0.8980169972,,,,,,0.9195876289,,0.9727520436,0.7857142857,,,0.9174664107,,0.9642857143,0.7989949749,,,0.9086294416,0.966777409,0.9563318777,0.7777777778,,,0.9059561129,0.941176471,0.9585921325,0.7514450867,,,0.9039634146,0.937735849,Rose-Hulman Institute of Technology
